RT @PastorDScott: All Potus supporters please Retweet.  https://t.co/iMzXcBnBOy,[],hkristi3265,"West Jordan, UT"
"RT @Tweet_Dec: Guys, if you're not watching the #Trump presser, you're missing the series finale of America.",['Trump'],dumigwebu,"ÜT: 41.378697,2.150824"
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],hheartaches_,lookin for shaolin fantastic
"RT @AlanDersh: Judge for yourselves who is being more objective and who more partisan.
https://t.co/3jIJ0Fh6tQ https://t.co/diebLf2Bip",[],richbrat2,"Houston, TX"
RT @MichaelAvenatti: Trump doesn’t even know anything about my background. Knows nothing about my history of over $1 Billion in verdicts an…,[],DmWikileaks,"New York, USA"
#merp Staunch Trump Supporter Lindsey Graham Questions Credibility of Anyone Who’d Associate With a Suspected Sexua… https://t.co/Ffmya1RhAa,['merp'],_J_Terry,Dane county
RT @LastNameFree: #ConfirmKavanaughNow Sign the petition!  Keep trying!  I just got through. https://t.co/K470a2Qq5M,['ConfirmKavanaughNow'],Framus4,somewhere in statist utopia
WATCH: Nikki Haley says world leaders laughed at Trump out of 'respect' https://t.co/4RutOein1n,[],GhaziBalkiz,
"RT @WhiteHouse: Today, President Trump urged greater cooperation between Security Council nations on threats to global safety. ""Acting toge…",[],drofdem,
"RT @real_farmacist: a Trump supporter on MSNBC told her daughters that men groping women is ""no big deal"" https://t.co/NyBTdOVGoH",[],restorit2,"Florida, USA"
RT @MichaelAvenatti: Trump pretends he is a tough guy. He is nothing of the kind. He grew up spoiled with a silver spoon in his mouth and a…,[],lawrenceasher,NYC
RT @Alyssa_Milano: This Trump press conference is the weirdest thing I’ve ever seen. It’s not that I disagree with what he’s saying. It’s t…,[],bobjames63,"East Setauket, New York"
RT @starcrosswolf: Creepy porn lawyer. Where's the medical reports of the injuries to these 10 girls that were gang raped? People are to be…,[],UsLiberate,"Greer, SC"
It is now clear.  Trump is totally out of his mind. His mental condition is getting much worse.  https://t.co/o832aUw9Gj,[],RawMixedNuts,
"Well said, @DFBHarvard, don’t forget to add the Constitution to their list of things to destroy.",[],DonNMass,#MAGA #CUFI Monson MA
zooboo!! waht a guy zip MMM TRUMP bruh #canada stalememeememe plop WHATAMEMEME,['canada'],whatasuprememe,flavourtown
RT @RawStory: BUSTED: Trump official tasked with anti-discrimination policy caught using the N-word in secret blog post https://t.co/tLiIaj…,[],ChloePolitiCat,United States🇺🇸
"RT @Waspergers: Kavanaugh grew up in Washington DC, attended elite prep schools, and went to the Ivy League. DC elites internalize an attac…",[],J_Brahms1833,
RT @Acosta: Trump closes press conf siding with Kavanaugh saying of tomorrow’s hearing: “It’s a very dangerous period in our country.”,[],TonyIsntHere,"Bury, Lancashire, UK."
"RT @SecStudiesGrp: ""We are working with countries that import Iranian crude oil to cut their purchases substantially. We cannot allow the w…",[],eslami_n,
I liked a @YouTube video https://t.co/GZe9lXDIQx Candice Bergen Went On A Date With Teenage Donald Trump,[],Haitchi8,"South West, England"
"RT @calebecarma: a Trump supporter on MSNBC told her daughters that men groping women is ""no big deal"" https://t.co/QbYubOJpXl",[],NouriNv,Nevada
"RT @EdKrassen: BREAKING: Trump just called Michael Avenatti a “lowlife”, “conman”, with a “very bad reputation”.

He literally just precise…",[],DmWikileaks,"New York, USA"
"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…",[],TriggPriyanka,
"RT @RNRKentucky: Ahead of Senate hearing, witnesses surface to say Christine Ford may have mistaken them for Kavanaugh. 

If we trust God f…",[],Bre63068675Judy,"Texas, USA"
"RT @TravisAllen02: Just when you think the world was done laughing at us, Trump just gave a press conference where he said he has a ""very,…",[],NumankhaanDK,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],hayIeysapphic,london | BLM | TLM | she/her
"RT @Top_Sergeant: Jesus frigging Christ,  just resign, end the misery, end the hate, end the racism. #ResignTrump #TrumpRussia #FacistBasta…","['ResignTrump', 'TrumpRussia']",Sunf10wer_64,🇺🇸 Blue dot in Central USA
"RT @BasedPoland: This is probably what Donald #Trump did after coming home from his anti-globalist speech in the #UnitedNations🙂🙂🙂

#Americ…","['Trump', 'UnitedNations']",trompion,Northern Europe
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Kodjo_Nkrumah,"Sekondi Takoradi, Ghana"
"Trump Meets Netanyahu, Endorses 2-State Solution: On Wednesday, President Trump said he'd… https://t.co/z7SalztVOL",[],cgnetwork,Thailand
@LindseyGrahamSC And then the other one COHEN &amp; TRUMP CONSPIRED TO PAY OFF to keep story of their affair out of pri… https://t.co/TDoLHVbrmo,[],AnnabelleT53,
RT @ajplus: Bolivia's president slams President Trump at the UN Security Council: “In no way is the United States interested in upholding d…,[],NorbertMusana,
"RT @ddale8: Trump says Kim's letters are ""magnificent"" in that they convey a desire to get things done. He complains of what somebody on a…",[],pascoe_rich,Waterloo
RT @thehill: Former top advisor confirms Cohn took letter off Trump's desk to keep him from signing it https://t.co/GE17rqgbdl https://t.co…,[],Oli1Tita,
RT @maggieNYT: NEW - Matt Whitaker told people he was taking over as acting DAG because Kelly told Whitaker that Rosenstein was resigning a…,[],Rheta_Dorr,"Columbus, OH"
RT @thedailybeast: Jimmy Kimmel on Trump's rambling press conference: “It’s time to put grandpa in an assisted living facility because he c…,[],Blaze_88,United States
RT @ellievan65: Rep. Walter Jones (N.C.) became the first Republican lawmaker in Congress to call for an FBI investigation into allegations…,[],butchr49,
"@HenryMullen500 @6feethiandrisin It’s relative, isn’t it? London anti Trump demo spurred on by media,
Mayor and in… https://t.co/I7vYUqVPQy",[],RaheemKassam,
"RT @ddale8: Trump just called a Kurdish reporter ""Mr. Kurd.""",[],TuorPalantir,
"RT @Wutevuh: #dtmag ‘CON GAME’: Trump Destroys Kavanaugh Allegations, Bashes Democrats (VIDEO) https://t.co/FlTNYPQl7B",['dtmag'],lotettabhrb,United States
Trump’s EPA makes ‘sneaky’ move to hamstring its children’s health office https://t.co/9tdJyuWVOt https://t.co/4CDh5qYHbs,[],zesty_liberal,"Maine, USA"
The Economist Magazine/Politics/American Politics/Donald Trump/We are seeing a momentous contest as America retreat… https://t.co/YXFsYzRrnA,[],nikkifirewall,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Nyorovai_xx,
"RT @ItsBouquet: ""It's the first time I'm aware of that people actually laughed at a president. I think it is going to drive him absolutely…",[],roseannebyrne,"Shoalhaven, NSW Australia"
"RT @leahmcelrath: THIS.
Caputo couldn’t more accurately exemplify the norm for entitled, wealthy white boys/men in the 1980s if he tried. A…",[],andartissa,11th CD
"RT @Stonekettle: THIS is your legacy, Shitbird. Whatever you accomplished as a General, whatever honor, whatever dignity, it's all gone, al…",[],ene_liis,
@washingtonpost America needs To wake up. Trump just blasted China: after this Monday Morning Tariffs Kicked in. Tr… https://t.co/CMpURbj0Bq,[],MikeLee25503369,
RT @Ian56789: Bolivia's President Evo Morales just read out a history lesson on US Interventions &amp; Regime Changes since the CIA's 1953 Coup…,[],aylesburyowl,"Aylesbury, England"
"RT @ddale8: Trump, referring to his tariffs on China, says he has imposed ""25% interest."" It is not interest, it is a tax on Americans.",[],jenniferTVTweet,Delaware
"RT @sweetweetertot2: When u can play with people’s lives, besmirch, lie, smear and make up stuff about them with no remorse of conviction.…",[],PantsSpanky,"Embassy of Ecuador, London"
"RT @inittowinit007: 💥💥💥  THANK YOU !💥💥💥
      🇺🇸 PRESIDENT TRUMP 🇺🇸
             💥 FOR SAVING 💥
                 🇺🇸OUR USA🇺🇸…",[],JosephEFordIII2,
"RT @connorcislo: The narrow scope of the new U.S.-Japan trade talks indicates negotiators are looking for a quick fix, according to Japan's…",[],TPP_live,"Washington, DC"
RT @RVAwonk: My skin is crawling. Trump is a fucking disgraceful excuse for a man.,[],Susemgf,
"RT @muckenfuss1: Bannon's Trump @War Movie: Stream Now For Free 

I wish every citizen in America would watch this movie.  This is why we v…",[],PeggyRuppe,
"RT @AlamoOnTheRise: Trump: Day 614
-206th Day at Trump Property
-Claims China Interfering in Midterms
-Calls Avenatti a ""Third-Rate Lawyer""…",[],piff0diddy,"Sydney, New South Wales"
"@AmbJohnBolton @SecAzar Week spirited Barack Obama showed weakness to China, but he was sufficiently emboldened to… https://t.co/9GEsTwkmZj",[],RonaldKamiyama,
This is why I judge the female #TrumpSupporters so much more harshly than their male counterparts. There is no excu… https://t.co/lJCBy8R0oJ,['TrumpSupporters'],BaileysComet_xo,"Alberta, Canada"
"RT @PuestoLoco: WOW! Trump is talking about ""Donald Trump's very large brain."" WTF? Who talks like that?? People don't go around saying ""Jo…",[],JillFuhaid,
"RT @LindseyGrahamSC: If we nominate Trump, we will get destroyed.......and we will deserve it.",[],DarnitJanet,los angeles
Hey Trump.... we all want to see you lose this election. AND YOU will never make it to the next election. You WILL… https://t.co/v5eA3aQS8G,[],catmartini53,USA
"RT @RealDark_Kent: For over a year I have been consistent in my message.

MAGA to (ME) has always been👇🏾

1. President Trump
2. Fighting Fa…",[],Libertee__Belle,NoListsNoSales=Block!!!!
Welcome aboard!,[],GlenWMclaughli1,"Myrtle Beach, SC"
"RT @ananavarro: In a normal world, there should be a medical team waiting to transport Trump to the psych ward after the kind of behavior w…",[],myweltschmerz,
RT @StephenAtHome: Oh right...THAT'S why Trump never has press conferences.,[],Thorin68,
Trump claims (without evidence) Obama nearly launched war with North Korea https://t.co/za5h8YQAVk,[],allen_amos,"POB 209 Wilsonville, Il 62093"
"RT @SaysHummingbird: Jeffrey Toobin SLAMS GOP ‘cowards’ like Jeff Flake — who bash Trump but always vote for his agenda

RT if you agree th…",[],enjoylivin,Earth
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Yellow_PR,West London 
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],pgrandee10,United States
"RT @benshapiro: Or alternatively, you're an attention whore looking to capitalize on unverified and wild allegations to prop up a circus 20…",[],chickenchick123,"Middletown, MD"
"RT @Kris_Sacrebleu: I’m actually missed this press conference due to work — just how bad was it? 

On a scale from batshit to fucking lunat…",[],changeisgood99,United States
"Kavanaugh, like Trump is a liar and dishonest!  We see that Trump is not credible, lies, lacks integrity, is a myso… https://t.co/XzisASyJ3h",[],Bobmac6344,"Las Vegas, NV."
RT @ProgressOutlook: Trump voters hate the media because facts can really get in the way of a narrative.,[],PiechRon,
RT @GulBukhari: Pakistan Foreign Minister caught lying again. White House states President Trump merely shook hands at Qureshi’s claims of…,[],MUHAMMADRIA4,خیبر پختون خوا ۔۔۔پاکستان
RT @brianschatz: We are borrowing money from China to pay our farmers to not sell their crops to China. https://t.co/a2S6DAjvYx,[],1408jd,More of a traveler
"RT @joshtpm: Trump: Expert  says China has great respect for ""Donald Trump's very, very large a'brain."" https://t.co/XEkupdW17l",[],IlyaDj,ВАШИНГТОН
"@rbirds12 @kate_manne @nytimes Group-think hatred is what you suffer from, right dipshit? ..and it's ALL TRUMP'S FAULT, right!?",[],Tortola_Ethos,
"Fed Raises Rates and Says More Coming, Brushing Off Trump Jabs https://t.co/dQASPtEIV5 by @markets",[],FemaleFounder16,"Minneapolis, MN"
"@StanGrantMOF @GuardianUS @laurenegambino @abcnews Lol The Guardian hate President Trump as much as CNN &amp; our ABC,… https://t.co/AjO6rsEwPU",[],renmarkugento,
RT @WhiteHouse: President Trump on withdrawing from the Iran nuclear deal ⬇️ https://t.co/2562J8mDN8,[],drofdem,
#Trump praises 'beautiful' letter from Kim as he relaxes #Nuclear weapons demands https://t.co/Kxa6SRv1V5,"['Trump', 'Nuclear']",Trump_Scoop,United States
RT @SeanMcElwee: sounds right https://t.co/6cElTF2ucC,[],spmlambda,
"RT @RosenforNevada: President Trump is coming to Nevada TOMORROW to campaign and fundraise for Senator Heller – again.

Watch as we walk yo…",[],jimmykimmmel,Los Angeles
Who says diversity is under threat in America? Where else could the daughter of Indian immigrants become a full fle… https://t.co/LxZsa4Co2r,[],BobMcKercher,"Toronto, Ontario"
"@Glinner You seen this? I suppose being a Trump fan means you just have to ignore sexual assault as no biggie, othe… https://t.co/HjuTf3XHQy",[],MikeHolden42,"Burnley, England / Europe"
@statedeptspox @POTUS U.N. General Assembly audience laughs for stupid Trump.... 😂😂😆😆😄😄 https://t.co/jzS0BP6JTm,[],farah_kashar,Syria
"RT @tweeterberry1: And then the moron later claimed he actually wanted the laughs, that they were all having ""fun"" or some such. Who is stu…",[],Tootsy1972,
"RT @mike_Zollo: The left wants us to believe that Brett Kavanaugh is a sexual predator. But, a sexual predator who only abuses women when h…",[],billyyeagle1969,"Pekin, IL"
"This man is slow as snail shit, my dad said that",[],hourgless,🌎
#Punchbowlgutgate: #TRUMP Was congress zombie involved in compromising lying involving POTUS?,"['Punchbowlgutgate', 'TRUMP']",scandalaminute,My secret bunker.
@cmclymer All about  upcoming SCoTUS case Gamble vs. US  which will get all trump's minions pardoned,[],ChristyKSweet,Thailand
"RT @powerglobalus: @gatewaypundit @ResidentOfFL It is high time every Republican, every Trump supporter, anyone who believes in America was…",[],borderfox116, New York  / P.A Area 
"If the Chinese government is allowed to appoint bishops, then, President Trump is allowed to appoint bishops. Right, Frank?",[],Thomas_195813,The Palm of God's Right Hand
"RT @FinancialTimes: Donald Trump spent part of his press conference at the UN talking about his own 'very, very large brain' – among other…",[],ChloePolitiCat,United States🇺🇸
RT @SiddonsDan: KAVANAUGH RESPONDS: Donald Trump's Supreme Court nominee slams new allegations against him as 'ridiculous' and from the 'Tw…,[],di_plora,Here
RT @marklevinshow: PRESIDENT TRUMP’S UN SPEECH IS SPECTACULAR,[],Amara_MAGA,
"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…",[],DarthShreddy,
"RT @rabiasquared: In all the noise, this is important to pay attention to https://t.co/XHSbcBCLkO",[],satsangdervish,
"Defending Kavanaugh, Trump laments #MeToo as ‘very dangerous’ for powerful men https://t.co/AWjAVzV2hJ",['MeToo'],Germain6,"Ridgefield, NJ"
"RT @ananavarro: In a normal world, there should be a medical team waiting to transport Trump to the psych ward after the kind of behavior w…",[],JeanneFrancesK,
"RT @ananavarro: In a normal world, there should be a medical team waiting to transport Trump to the psych ward after the kind of behavior w…",[],MikePaxson4,
"RT @IndivisibleNet: Wait.... WHAT?????

Trump Wants to Help Colombia Eradicate WHAT??? https://t.co/VcITVOSlIe",[],Ali_Mustafa,"Toronto, Ontario"
The orange-haired puppet.,[],chocolatero169,The Stolen Land
RT @jawofsteel2014: He just lies to lie. https://t.co/M3eqZbpBSj,[],Beijo11,Fitzwalkerstan
"RT @mehdirhasan: ""Yemen's a mess, but it's getting better,"" Trump tells a room full of silent journalists in New York. Complete and utter h…",[],cartoonhead1970,"Oulton, Cumbria"
"RT @Top_Sergeant: Jesus frigging Christ,  just resign, end the misery, end the hate, end the racism. #ResignTrump #TrumpRussia #FacistBasta…","['ResignTrump', 'TrumpRussia']",Ta2micke,"Georgia, USA"
RT @Acosta: He keeps saying it as if it will someday be true. https://t.co/4TGfwl5zZl,[],Lebron_v_Lamont,At a great distance.
RT @WhiteHouse: President Trump delivers remarks on trade at a press conference: https://t.co/vJPsBOlpED,[],drofdem,
RT @CattHarmony: HHS cutting ties with aborted baby part supplier is a great start. Now we need Trump to keep his campaign promise and #Def…,[],ValB3470,#TrumpWorld 
"RT @ProudResister: To sum it ALL up:

Donald Trump has 19 allegations.

Brett Kavanaugh has 5 allegations.

The @GOP has ZERO decency left.",[],Daniellavalle13,
Mahathir tells Trump to be consistent https://t.co/ppguOlozSy https://t.co/BMWyy2nqbS,[],malaysiakini,Malaysia
RT @TheRealDavster: I literally fuckin hate white ppl like this like damn yall make everyone feel uncomfortable &amp; like we are all like this…,[],TheRealDavster,"Spartanburg, SC"
"RT @benshapiro: Or alternatively, you're an attention whore looking to capitalize on unverified and wild allegations to prop up a circus 20…",[],MikeNeneman,
@MichaelAvenatti @DonaldJTrumpJr Irrelevant but your client accepted hush money which I'm sure came with an NDA to… https://t.co/zYUkBOZ6lW,[],KyleGalloway13,middle of everywhere
"RT @JonathanMerritt: Republican men: “Why don’t abused women tell their stories when the alleged assault happens?”

Me: *holds up my phone…",[],jojuuicey,aussie
"@jimmykimmel “a brain”

Trump said, “a brain.”

He should wish for “a heart,” as well.",[],rwdcsw,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],briishadai,
"If he didn't pay taxes on the ""gift"" he has committed tax fraud also",[],ptpauly5775,94521
"RT @EricBoehlert: but the pundit class said she wasn't likeable enough, was too ambitious, and knew too many facts!   

and so where we are…",[],Thooleramawn,"Santa Fe, NM"
RT @christinawilkie: Trump: ”China has been interfering in our 2018 elections..they do not want me to win bc I am the first president to ch…,[],discreetsecure,Hereford and Worcester
"RT @JimmyBear2: Another day, another Trump LIE debunked. Literally NOTHING Avenatti has alleged about @realDonaldTrump has been false. 

#T…",[],cabrobst,
RT @khunyarose: @TomCottonAR @StrollingUSA You better get @SenatorCollins and @JeffFlake on board. They must think it through and through t…,[],barbiesewandsew,moon and stars
"@Sunrise51052 @JustTammy29 So, deplorable anti-American @HillaryClinton gets free rides at the taxpayers’ expense? Trump needs to end it.",[],PoloniaForTrump,9th Congressional District (WA)
"RT @EricBoehlert: viewers were horrified, reporters were delighted—it’s the story of the Trump presidency https://t.co/i9tBmzxYWS",[],Amb0306,
"RT @WeSupport45: SHAME on @RepAdamSchiff @AdamSchiff @ChrisCuomo @CNN for FLAT OUT LYING about @realDonaldTrump &amp; Trump Tower Meeting!
He w…",[],BoycottOprah,#USA #USA #USA!
"RT @gerardjasper: BBC Refuse To Delete Fake News Tweet https://t.co/bGqX85QWC4 via @GuidoFawkes
The BBC must be fined by Ofcom for reportin…",[],DreamingArizona,"South East, England"
That’s why u need to delete Facebook,[],ErmanMarzuki,
"@Morning_Joe  did no one hear in  Trump’s rambling about the  woman who did NOT take the money , but came forward?… https://t.co/XBHw7u3uTb",[],DrBBisms,"Smyrna, GA"
"At one point, Trump appeared to sympathize with Kavanaugh and said over the years as a reality television star and… https://t.co/t6G8RA8VQm",[],WTNH,"New Haven, CT, USA"
RT @zerohedge: Macron: No Trade Deals With US After Trump Rejected Paris Accord https://t.co/Z98GEKMoab,[],soteros1,
RT @kylegriffin1: All 10 Senate Judiciary Democrats to Trump: Withdraw Kavanaugh's nomination or direct the FBI to re-open its investigatio…,[],formeryooper62,In Michigan...somewhere
"Just commented on @thejournal_ie: Trump on UN speech: 'They weren't laughing at me, they were laughing with me' - https://t.co/QMexc0FLLy",[],KemTrayle,
RT @shannoncoulter: Kavanaugh is the perfect amalgam of everything offensive about both Trump and Pence. He is both sexual assault and sanc…,[],Together2024,"Boston, MA"
✔️ China Blasts U.S. Over Trump's Allegations of Election Meddling https://t.co/9ybbIHh6gQ Via @Bloomberg,[],stevenacurtis,"San Francisco Bay Area, USA"
RT @StephenKing: I believe I just heard Trump say (by implication) that he felt getting Roy Moore in the Senate was more important than hol…,[],mrssmith2018,"New York, USA"
RT @MichaelAvenatti: Trump is a moron. He knows nothing about me or my client. He is trying to divert attention away from Julie as a smokes…,[],ssuzyszu,California
"RT @FreddieGibbs: Y’all got Bill now I’m waiting on y’all to go get Roman Polanski, Harvey Weinstein, Woody Allen, Kavanaugh, Trump, etc...",[],manabovegravity,Orion’s Belt
"RT @ddale8: Trump again upgrades his U.S. Steel lie, which started at ""six plants"" and went to ""seven plants"" and then ""eight plants."" Just…",[],jenniferTVTweet,Delaware
@WeiyanCheung @BruceDLv1 @Alston_Kwan @realDonaldTrump Trump is beating China！ USA！！！,[],wrnzmnzztws,
@wesbeal Trump has flaws but i resonate w some of his views. He is raw &amp; real. No charades. America aint a perfect… https://t.co/Z68TlL3Taq,[],LukeChuma,Zimbabwe
RT @ememess: I have a sense that you’re not depressed and angry enough about the self-obsessed slime mold currently infecting the White Hou…,[],gillyarcht,global Brooklyn-to-SF
"RT @TimRunsHisMouth: While you're all in a Kavanaugh frenzy... Joy Reid is being sued for defamation of a Trump supporter
https://t.co/Bztf…",[],frodo3245,"Arizona, USA"
"RT @real_farmacist: a Trump supporter on MSNBC told her daughters that men groping women is ""no big deal"" https://t.co/NyBTdOVGoH",[],MichelleSawye,Virginia 
"RT @JamesWoodsAlt: Day 4 of a complete lockdown on my new account.

Is it a coincidence the right is silenced from social media before the…",[],loeffler,"Austin, TX"
"RT @jimmykimmel: Finally, a restaurant JUST for Trump staffers! #Republigans https://t.co/ZWvt86ZoqC",['Republigans'],jimmykimmmel,Los Angeles
"RT @JesseKellyDC: Back in the 2016 primary when I was stumping hard for Cruz, I used to laugh at Trump’s fans who said Trump is exactly wha…",[],danoliverlaw,"West Virginia, USA"
"@lyndseyfifield @Heritage Thanks to D. Feinstein &amp; the ""Never Anything Trump"" Obstruct &amp; Resist Dem Party - Men &amp; W… https://t.co/xmubCaNGdB",[],wendy1231,"Mount Pleasant, SC"
RT @WhiteHouse: Watch LIVE as President Trump hosts a press conference. https://t.co/EmsdctGWtd,[],drofdem,
"RT @jeremyherb: NEW: As suspected, House Intel will vote Friday to release more than 50 interview transcripts, including Trump Jr., Kushner…",[],Anderson2Karen,"Savannah, GA"
RT @brhodes: Bowing before Putin in Helsinki and getting laughed at by world leaders at the UN make for bookends of Trump's foreign policy…,[],kritter_krusty,
"RT @marcorubio: #Maduro regime in #Venezuela is a threat to our national security:
1. They traffic cocaine into the U.S.;
2. Inviting #Chin…","['Maduro', 'Venezuela']",Yarelisca,Caracas
"People are pretty certain Melania Trump is trolling the President.
https://t.co/Nv7MlUmyKb https://t.co/zDUM5qMnXn",[],9HoneyAU,
RT @PeteSouza: This is potentially a huge story that will likely be overlooked because of more salacious news dominating the airwaves https…,[],MariadoMonte4,New Zealand
"RT @JoanneDavis: 6 of 11)
which controls the dynamic, also wins.

Do nothing and we lose.
Go to the mattresses, and we might win.
The choic…",[],sydney2m,
"RT @CP24: MORE: Trump pans Canada, says he rejected NAFTA meeting with Trudeau https://t.co/yjVNj1zZE7 https://t.co/TL4NDbiGuA",[],Qpenn1,
Soros Confirms Funding Ongoing Trump-Russia Hunt By Ex-Feinstein Staffer And Fusion GPS https://t.co/okujLbYbXv,[],rotepille,
RT @paulrbrian: Is the US economy really as strong as it seems? My latest for @SpectatorUSA https://t.co/VvAaLcLD3k,[],gm_stone,"Newcastle upon Tyne, UK"
"RT @JerotichSeii: Much as I am surprised that your mess of a president would allow his wife to visit shithole Africa, it is my fervent pray…",[],jakello,"Nairobi, Kenya"
"RT @inittowinit007: 🔥🔥 🔥HISTORICAL 🔥🔥🔥
What a great day to be alive and 
  💥 WITNESS OUR GREAT💥
         🇺🇸 NATION🇺🇸USA🇺🇸
  💯BECOME GREAT A…",[],ColleenV89,United States
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],NailgunJesus69,MURICA
"Trump: UN wasn't 'laughing at me'

https://t.co/QmzEnbnuZY https://t.co/IUA7OXAQ0N",[],News24,South Africa
RT @BarbraStreisand: Accused of sexual assault by 19 women... how did Trump get to be the President of the United States? https://t.co/6Zi6…,[],Chantz85,Australia
RT @brianschatz: We are borrowing money from China to pay our farmers to not sell their crops to China. https://t.co/a2S6DAjvYx,[],budiboggs,
RT @MichaelAvenatti: Trump is a moron. He knows nothing about me or my client. He is trying to divert attention away from Julie as a smokes…,[],frandershgoldst,
"RT @inittowinit007: 🔥🔥THE DEMOCRATS 🔥🔥
    💥ARE SO DESPERATE💥
 They can’t even come up with one honorable candidate yet to run against PRES…",[],inittowinit007,United States
"RT @tonyschwartz: I am struck by how many powerful people — most but not all men — have been outed for behavior that is criminal, indefensi…",[],swpwallie,
RT @dmzvet7th: Acosta makes a COMPLETE FOOL out of himself in every stunt he tries! https://t.co/9Obu5narJX,[],440AFR,"Wisconsin, USA"
"Top US General Says Troop Readiness In Korea Facing ""Degradation"" After Trump Suspended Exercises | Zero Hedge… https://t.co/RXDicVbFe5",[],MarkGio1,
President Donald Trump on Wednesday (26 September) accused Iran of spreading chaos and China of meddling in US elec… https://t.co/RMOXCDWbaC,[],eaGlobalEU,
"Thanks David, nice UNGA joke and dis to Trump's base. I'm sure they appreciate u insulting them!
The real joke are… https://t.co/9Ym0A1HCle",[],Bobmac6344,"Las Vegas, NV."
This is the best description of Trump I’ve ever read.,[],DylanKuhn_,"Ohio, USA"
"September 27, 2018 at 03:39AM https://t.co/MuF4kOsHNP @PapaAtena @rlittle600 @CHIZMAGA Trump CAN NOT BE BOUGHT!… https://t.co/R1vpH301O5",[],ke5zbt,USA
"September 27, 2018 at 03:04AM https://t.co/MuF4kOsHNP @WhiteHouse @StateDept go TRUMP...MAGA https://t.co/MuF4kOsHNP",[],ke5zbt,USA
RT @MichaelAvenatti: Trump is a moron. He knows nothing about me or my client. He is trying to divert attention away from Julie as a smokes…,[],logologue,France
RT @joepbertrams: Snow White House #Trump ⁦@DeGroene⁩ https://t.co/Wgv5ok2DPh,['Trump'],inedelaak,netherlands
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],HTKDB,"35.658514°, 139.701331°"
"Trump touts his own achievements, and the U.N. laughs https://t.co/MrcgOMw74c",[],Social_Media_ay,
"@DrJillStein Has she been choking on a crystal for two years, losing brain cells?

Has this woman noticed what’s ha… https://t.co/VXIhpoMpwL",[],RaysFanEighty,"Never Trump, USA"
RT @TheDailyEdge: BREAKING: Orrin Hatch is trying to extend Trump’s pardon power to include state crimes which currently threaten his famil…,[],satsangdervish,
"RT @kenolin1: If indeed the women are falsely accusing Kavanaugh of sexual assault, &amp; @MichaelAvenatti-a fierce opponent of Trump-is a part…",[],KowMark,London
Trump noncommittal about Rosenstein meeting in rambling presser https://t.co/Cmx3MoYPIw https://t.co/ujDfS3YDjq,[],tsairox,"Las Vegas, NV, USA, World"
RT @SarahPalinUSA: Watch: Trump's Speech To The United Nations Might Have Been His Best Yet https://t.co/nsUcHKHBh9,[],Coach_Troyt,
"RT @MollyJongFast: Okay, besmirching the beloved founder of our country was not on my bingo card but it should have been. https://t.co/hidk…",[],LoveSpent12,New York
@IndivisibleNet Who is running the country.i'm certain its not trump.are they keeping him as a front man.what the h… https://t.co/IWeI1WScmI,[],Jackieparkes3,"England, United Kingdom"
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],lisaBadass007,
China Blasts U.S. Over Trump's Allegations of Election Meddling https://t.co/LhazJvzqXT,[],bdnews24,"South Quay, London"
"RT @TheRickyDavila: During his abysmal press conference, Predator trump said he rejected a meeting with Prime Minister Trudeau.

Trudeau’s…",[],JRWeaver55,
PRESIDENT TRUMP VS MACRON / USA VS PUTRID FRENCH REPUBLIC https://t.co/frWsFA414m,[],VictorineLenor6,
RT @inittowinit007: @piercebboop @grizzlemeister @realDonaldTrump @POTUS @_America_First @PamB60 @bonniemurphy POTUS TRUMP knew our USA was…,[],HawleysJadefav,
"RT @bjcreigh: Melania Trump plans to travel to  Ghana, Malawi, Kenya and Egypt to promote child welfare.

Meanwhile the population at feder…",[],RadicalAgainst1,United States
"RT @RepAdamSchiff: Trump’s congressional allies have been trying for months to bully Rod Rosenstein into resigning, and the current crisis…",[],daandiederiks,Amsterdam
